sku,store_view_code,attribute_set_code,product_type,categories,categories_position,category_ids,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,additional_attributes,color,cost,custom_layout,gallery,manufacturer,merchant_center_category,name_of_store,price_type,price_view,shipment_type,size,sku_type,ts_country_of_origin,ts_dimensions_height,ts_dimensions_length,ts_dimensions_width,ts_hs_code,ts_packaging_id,ts_packaging_type,url_path,url_to_product,weight_type,wee_tax_variations,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels,video_url,tier_prices
0-104538-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,GENTLY,,,,1,Taxable Goods,"Catalog, Search",129,,,,gently-0-104538-0100-hogl-store-spice-sc,GENTLY - Högl Store Spice SC | Spice,,GENTLY no zīmola Högl Store Spice SC par €129. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104538-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,GENTLY,,,,1,Taxable Goods,"Catalog, Search",129,,,,gently-0-104538-0100-hogl-store-spice-sc,GENTLY - Högl Store Spice SC | Spice,,GENTLY no zīmola Högl Store Spice SC par €129. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/0/e/0ebe59d4bd4ac7939fca4c86f210eb76b2df0d12abd659b723e99c022ef097b9.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104540-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,LADY,,,,1,Taxable Goods,"Catalog, Search",139,,,,lady-0-104540-0100-hogl-store-spice-sc,LADY - Högl Store Spice SC | Spice,,LADY no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104540-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,LADY,,,,1,Taxable Goods,"Catalog, Search",139,,,,lady-0-104540-0100-hogl-store-spice-sc,LADY - Högl Store Spice SC | Spice,,LADY no zīmola Högl Store Spice SC par €139. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/0/8/08bd3392a5ffcea4b0dd385104b790f9604457c061becf54255e94009b21ec4e.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104715-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,APRIL,,,,1,Taxable Goods,"Catalog, Search",199,,,,april-0-104715-0100-hogl-store-spice-sc,APRIL - Högl Store Spice SC | Spice,,APRIL no zīmola Högl Store Spice SC par €199. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104715-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,APRIL,,,,1,Taxable Goods,"Catalog, Search",199,,,,april-0-104715-0100-hogl-store-spice-sc,APRIL - Högl Store Spice SC | Spice,,APRIL no zīmola Högl Store Spice SC par €199. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/b/8/b8df48d0522c6242910819e115c280fcd2ee4e6c2f170693a52c83d3df3818ac.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104900-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,BUTTERFLIGHT 50,,,,1,Taxable Goods,"Catalog, Search",169,,,,butterflight-50-0-104900-0100-hogl-store-spice-sc,BUTTERFLIGHT 50 - Högl Store Spice SC | Spice,,BUTTERFLIGHT 50 no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104900-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,BUTTERFLIGHT 50,,,,1,Taxable Goods,"Catalog, Search",169,,,,butterflight-50-0-104900-0100-hogl-store-spice-sc,BUTTERFLIGHT 50 - Högl Store Spice SC | Spice,,BUTTERFLIGHT 50 no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/6/2/626bde8b51bd1131d8d63ac781507c2ba5ae0f1e72a557ddf5d08ccb259abcc5.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104912-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,AIRY,,,,1,Taxable Goods,"Catalog, Search",219,,,,airy-0-104912-0100-hogl-store-spice-sc,AIRY - Högl Store Spice SC | Spice,,AIRY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-104912-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,AIRY,,,,1,Taxable Goods,"Catalog, Search",219,,,,airy-0-104912-0100-hogl-store-spice-sc,AIRY - Högl Store Spice SC | Spice,,AIRY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/6/1/61dcf2386cdde16cc000747e33044611be2736c22519de259e3399544085b819.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-105310-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,VISIONARY,,,,1,Taxable Goods,"Catalog, Search",219,,,,visionary-0-105310-0100-hogl-store-spice-sc,VISIONARY - Högl Store Spice SC | Spice,,VISIONARY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-105310-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Sportiska stila apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","92,88,83",base,VISIONARY,,,,1,Taxable Goods,"Catalog, Search",219,,,,visionary-0-105310-0100-hogl-store-spice-sc,VISIONARY - Högl Store Spice SC | Spice,,VISIONARY no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Sportiska stila apavi tagad arī internetā!,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/6/d/6d67f320f1a61e0e8f32d80d3263579472afd41f3073498d94d66441bd9c6a1b.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-105348-0101 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,INSPIRE,,,,1,Taxable Goods,"Catalog, Search",219,,,,inspire-0-105348-0101-hogl-store-spice-sc,INSPIRE - Högl Store Spice SC | Spice,,INSPIRE no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-105348-0101 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Zābaki un puszābaki=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","90,88,83",base,INSPIRE,,,,1,Taxable Goods,"Catalog, Search",219,,,,inspire-0-105348-0101-hogl-store-spice-sc,INSPIRE - Högl Store Spice SC | Spice,,INSPIRE no zīmola Högl Store Spice SC par €219. TC Spice atrodamie Zābaki un puszābaki tagad arī internetā!,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/9/8/98e0e05790ac168b442a7908fa0cc31823f2b63de71897e8aa0f5edfc5ac7c13.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-105410-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,ANNIE,,,,1,Taxable Goods,"Catalog, Search",169,,,,annie-0-105410-0100-hogl-store-spice-sc,ANNIE - Högl Store Spice SC | Spice,,ANNIE no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-105410-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,ANNIE,,,,1,Taxable Goods,"Catalog, Search",169,,,,annie-0-105410-0100-hogl-store-spice-sc,ANNIE - Högl Store Spice SC | Spice,,ANNIE no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/a/4/a4c45f5084834da6d23f1103c2772edc35c9291865ce791188d18f64e74748a1.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-106010-0100 - Högl Store Spice SC,,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,QUINCY,,,,1,Taxable Goods,"Catalog, Search",169,,,,quincy-0-106010-0100-hogl-store-spice-sc,QUINCY - Högl Store Spice SC | Spice,,QUINCY no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,,,"color=Black,manufacturer=Högl,name_of_store=Högl Store Spice SC,url_to_product=0",Black,,,,Högl,,Högl Store Spice SC,,,,,,,,,,,,,,0,,,,,,,,,,,,,
0-106010-0100 - Högl Store Spice SC,default,Default,simple,"Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi,Default Category/SIEVIETĒM/Apavi,Default Category/SIEVIETĒM","Default Category/SIEVIETĒM/Apavi/Augstpapēžu apavi=0,Default Category/SIEVIETĒM/Apavi=0,Default Category/SIEVIETĒM=0","91,88,83",base,QUINCY,,,,1,Taxable Goods,"Catalog, Search",169,,,,quincy-0-106010-0100-hogl-store-spice-sc,QUINCY - Högl Store Spice SC | Spice,,QUINCY no zīmola Högl Store Spice SC par €169. TC Spice atrodamie Augstpapēžu apavi tagad arī internetā!,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,,,"9/30/20, 6:46 PM","10/14/20, 2:31 PM",,,Block after Info Column,,,,,,,,,,,Use config,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,1,1,0,1,0,0,0,,,,,,,/e/5/e5b8e1ec59a1e54c38080c1936fc06b54ca01e749851dc0b2308e1d7a842f69e.jpeg,,,,name_of_store=HÖGL,Black,,,,Högl,,HÖGL,,,,,,,,,,,,,,0,,,,,,,,,,,,,
